candidate_id,family,symbol,lookback,entry_z,is_start,is_end,oos_start,oos_end,is_gross_total_return,is_gross_annual_return,is_gross_annual_volatility,is_gross_sharpe,is_gross_max_drawdown,is_gross_calmar,is_net_total_return,is_net_annual_return,is_net_annual_volatility,is_net_sharpe,is_net_max_drawdown,is_net_calmar,is_observation_count,is_trade_count,is_position_change_count,is_total_transaction_cost,is_long_fraction,is_short_fraction,is_flat_fraction,is_top_5_trade_profit_share,oos_gross_total_return,oos_gross_annual_return,oos_gross_annual_volatility,oos_gross_sharpe,oos_gross_max_drawdown,oos_gross_calmar,oos_net_total_return,oos_net_annual_return,oos_net_annual_volatility,oos_net_sharpe,oos_net_max_drawdown,oos_net_calmar,oos_observation_count,oos_trade_count,oos_position_change_count,oos_total_transaction_cost,oos_long_fraction,oos_short_fraction,oos_flat_fraction,oos_top_5_trade_profit_share,neighbor_count,positive_neighbor_count,median_neighbor_sharpe,worst_neighbor_sharpe,performance_pass,sensitivity_pass,layer1_pass,failure_reason,fast_window,slow_window
trend__ETHUSD__fast_window-12__slow_window-240,trend,ETHUSD,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,3.11224351832311,0.4250824337392778,0.8645311153621471,0.8393806062283736,-0.5928241781639952,0.7170463847405454,2.027848570369798,0.3198800952896925,0.8648913197288238,0.7507286399866052,-0.6268892679780803,0.5102657066078173,24908,233,233,0.30485187263095015,0.5398667094909266,0.45049783202184035,0.009635458487233017,0.39766543993596865,0.1293602806232712,0.05148619940737631,0.6690885864267785,0.4086211598411544,-0.6081633888789235,0.08465849860229989,0.022770477987044346,0.009335114370179198,0.6690979333957459,0.3474815715588474,-0.6124072285702141,0.015243311859616469,15097,172,171,0.09911631371261542,0.45088428164536,0.54911571835464,0.0,0.5052049313512571,8,6,0.4023723336627133,0.2876874857605855,False,True,False,trade_profit_concentration,12.0,240.0
trend__ETHUSD__fast_window-12__slow_window-72,trend,ETHUSD,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,1.3353274877830823,0.23674187041594497,0.8664998462615625,0.6760587567035665,-0.5941286971999324,0.3984690043279934,0.40076465037521336,0.08809704773598859,0.8664728563008322,0.5282697072127341,-0.6294495341710693,0.1399588735131956,24908,456,456,0.5112272383568641,0.5413521760077084,0.45575718644612173,0.0028906375461699055,0.24696668831068275,-0.5308820495652393,-0.2682873058639139,0.6690966012829694,-0.1330953762977583,-0.8102824612186,-0.33110343454852925,-0.6123037089683461,-0.3236466963115374,0.6690828063834677,-0.2506859655039422,-0.8263874843216418,-0.39164036538768476,15097,335,334,0.1906407746467161,0.49354176326422466,0.5064582367357753,0.0,0.2980717452483752,8,0,-0.12400583771923007,-0.582712496671175,False,False,False,oos_net_sharpe;oos_net_return;positive_neighbor_count;median_neighbor_sharpe;worst_neighbor_sharpe,12.0,72.0
trend__ETHUSD__fast_window-24__slow_window-120,trend,ETHUSD,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,-0.18766509786723673,-0.050736680757701325,0.8660445109709791,0.37076718031015243,-0.7000668101153777,-0.07247405536814326,-0.4000391157140438,-0.1201370887145583,0.8660926131432054,0.2831392046750074,-0.7544890626362458,-0.15922972865211538,24908,281,281,0.30287256267102947,0.5461699052513249,0.44901236550505863,0.004817729243616509,0.29008986225417915,0.8206375902113745,0.280537413781468,0.6690710059569724,0.7031236070039747,-0.5223597297828075,0.5370578890109177,0.6482645196019696,0.2290381501653993,0.6690578083031438,0.6417764736354108,-0.5487408208970396,0.4173885766161614,15097,176,175,0.09947858199688903,0.47976419156123734,0.5202358084387627,0.0,0.42199066609681596,8,8,0.6058636691863346,0.4256449938706103,True,True,True,,24.0,120.0
trend__ETHUSD__fast_window-24__slow_window-240,trend,ETHUSD,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,4.732086260328782,0.5487227820045324,0.8645192932716875,0.9355394693846418,-0.5405730745913191,1.0150760513171593,3.701809155572483,0.47372644827580834,0.8643858520102067,0.8781249688023697,-0.5583166975956317,0.8484905615681783,24908,171,171,0.19859816072024034,0.5415127669824956,0.4488517745302714,0.009635458487233017,0.4278598143831048,0.2538927033984768,0.09787099996335336,0.6690855292372416,0.47318628372721466,-0.5632762700937374,0.1737531033342949,0.17664445116588778,0.06943590436830371,0.6690384219733703,0.43395639440664274,-0.5660648164135121,0.12266422917473918,15097,112,111,0.06365174537744694,0.44657879048817645,0.5534212095118235,0.0,0.5642033847388488,8,7,0.4833977065120896,0.28886854387857475,False,True,False,trade_profit_concentration,24.0,240.0
trend__ETHUSD__fast_window-24__slow_window-72,trend,ETHUSD,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,-0.3594249874082446,-0.10557977196202983,0.8665252323861254,0.3023728806248891,-0.7103730814910438,-0.14862580623187782,-0.5699273641955453,-0.19054199606168243,0.8665773361350793,0.1872343546049749,-0.7969243493392515,-0.2390967175487425,24908,357,357,0.3982119596172895,0.5413521760077084,0.45575718644612173,0.0028906375461699055,0.2784406010398288,0.07704715021196096,0.031105310004026387,0.6690898185932491,0.37950606109706575,-0.5859306671753248,0.05308701480668346,-0.0651415671828921,-0.027416195105931296,0.6691188792045603,0.29220116494322185,-0.6348404845048126,-0.04318595895363611,15097,244,243,0.14152506978775484,0.49380671656620523,0.5061932834337948,0.0,0.3775835958940285,8,4,0.3547547258620299,-0.28957817977495787,False,True,False,oos_net_sharpe;oos_net_return,24.0,72.0
trend__SPXUSD__fast_window-12__slow_window-120,trend,SPXUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-05-22 08:00:00,0.4209113846789301,0.09199943605970962,0.22388108417013966,0.5051410776645826,-0.3087178345832724,0.29800492797540024,0.3466113836980822,0.07740479407925549,0.22385951822374206,0.44506208954481324,-0.3168136963583733,0.2443227517275539,23953,301,301,0.05372696211185089,0.6062288648603515,0.3887613242600092,0.005009810879639294,0.256257384806174,-0.2139631253887887,-0.09598982251258636,0.15950499211498567,-0.5525584440377737,-0.30859829661757876,-0.3110510445608159,-0.2375998037574928,-0.1074856167452235,0.15951441294285615,-0.6327456807641031,-0.32877523570478606,-0.3269273505798259,14270,201,200,0.030527887853645613,0.6578836720392431,0.3421163279607568,0.0,0.38170910863377405,8,0,-0.5832885597446534,-0.7151396704286916,False,False,False,oos_net_sharpe;oos_net_return;positive_neighbor_count;median_neighbor_sharpe;worst_neighbor_sharpe,12.0,120.0
trend__SPXUSD__fast_window-12__slow_window-240,trend,SPXUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-05-22 08:00:00,0.35217669156736586,0.07851860594131721,0.22381844339506685,0.4497186388932976,-0.26654310231349954,0.2945812713208617,0.3010803384325573,0.06816037627791682,0.22380171909665705,0.4066144777962472,-0.27317725335709386,0.24950970639132403,23953,217,217,0.03853572750629146,0.6280215421867824,0.36195883605393897,0.010019621759278587,0.31873362909185937,-0.05804237455690209,-0.024752479776911862,0.15950898404878827,-0.0770732503534001,-0.26125578621063383,-0.09474423566242288,-0.07777444700305891,-0.03336846199018639,0.15951798770708672,-0.13268897217826406,-0.26820605195028013,-0.12441353111738215,14270,139,138,0.021166842622844205,0.6911002102312543,0.3088997897687456,0.0,0.46520372437539714,8,2,-0.21125512265873936,-0.4964688752436915,False,False,False,oos_net_sharpe;oos_net_return;positive_neighbor_count;median_neighbor_sharpe,12.0,240.0
trend__SPXUSD__fast_window-12__slow_window-72,trend,SPXUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-05-22 08:00:00,-0.16142268013459327,-0.043146711905565516,0.22401530605094,-0.08478907499716577,-0.4540135726644907,-0.09503396925415332,-0.22657972352826428,-0.06234107621259888,0.22404115814127537,-0.17519912031824372,-0.4785381856885582,-0.13027398455757017,23953,454,454,0.08086004285117962,0.5934955955412683,0.4034985179309481,0.003005886527783576,0.20277867855992382,-0.13814436577386424,-0.06041428481659816,0.15950777705376729,-0.310577142675086,-0.25810134489367065,-0.23407194891404723,-0.17262274342189732,-0.07635685527419567,0.15949854540287509,-0.4178967902212851,-0.28558366375664757,-0.2673712293965845,14270,270,269,0.040829878303733275,0.628801681850035,0.37119831814996496,0.0,0.28820950909494836,8,0,-0.53094180335965,-0.6476419680321166,False,False,False,oos_net_sharpe;oos_net_return;positive_neighbor_count;median_neighbor_sharpe;worst_neighbor_sharpe,12.0,72.0
trend__SPXUSD__fast_window-24__slow_window-120,trend,SPXUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-05-22 08:00:00,0.19765635616827115,0.04622350270831177,0.22388400646298381,0.31386625398516205,-0.3322440950292618,0.1391251293848901,0.14978201785840017,0.03558541868745624,0.22389496001776873,0.2682147928785992,-0.35549487232640253,0.10010107446720917,23953,229,229,0.040784521656270306,0.6069803364922974,0.3880098526280633,0.005009810879639294,0.26854787640003464,-0.10081672186667545,-0.043566488060547304,0.15950853414287874,-0.1991995795970124,-0.2594196276466427,-0.16793828769151392,-0.1203334419755685,-0.05232356291153206,0.1595023245005477,-0.2568806527003684,-0.26608619267356737,-0.19664140550021786,14270,145,144,0.02194607328902885,0.6597056762438682,0.3402943237561317,0.0,0.46581341478474,8,0,-0.3535836997594387,-0.6632128227361596,False,False,False,oos_net_sharpe;oos_net_return;positive_neighbor_count;median_neighbor_sharpe;worst_neighbor_sharpe,24.0,120.0
trend__SPXUSD__fast_window-24__slow_window-240,trend,SPXUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-05-22 08:00:00,-0.06357720432847236,-0.01632210771460263,0.22382218758176012,0.038454827826160096,-0.4554837988126861,-0.035834661424071775,-0.09158465903473234,-0.023776947163897444,0.22381105663176584,0.004455496926484955,-0.4699751547238402,-0.050591923689814834,23953,171,171,0.03037517669229974,0.6289817559387133,0.3609986223020081,0.010019621759278587,0.3856673440441061,0.027516995734059302,0.01144330356415324,0.15950875764464148,0.15139079906374725,-0.20462333100487318,0.055923747834408545,0.013256554272772725,0.005535440363643396,0.15950405015050617,0.11466328300957922,-0.20954457607241905,0.02641652896675472,14270,93,92,0.013977547409500567,0.692571829011913,0.3074281709880869,0.0,0.4787539554300514,8,2,-0.05411038621765017,-0.3939649023930898,False,False,False,oos_net_sharpe;positive_neighbor_count;median_neighbor_sharpe,24.0,240.0
trend__SPXUSD__fast_window-24__slow_window-72,trend,SPXUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-05-22 08:00:00,0.06758138612888787,0.01651844748726572,0.22401479984264647,0.18522624252496328,-0.41106664053447606,0.04018435421027633,0.005949532028917126,0.0014872170051931644,0.22400846398147453,0.11872153258460637,-0.41930391606979456,0.003546871250650595,23953,334,334,0.059469394729773035,0.5991316327808626,0.3978624806913539,0.003005886527783576,0.24504017028104164,-0.19190533805580667,-0.08544169358405973,0.1595059932749975,-0.4798284638584729,-0.29923044535114085,-0.28553810252762096,-0.21753374559391703,-0.09771340916005955,0.159520980087527,-0.5644517449820702,-0.31996986302371677,-0.3053831640163463,14270,213,212,0.03222209920623633,0.638822704975473,0.361177295024527,0.0,0.3080260497729289,8,0,-0.550656046787135,-0.6657518611542392,False,False,False,oos_net_sharpe;oos_net_return;positive_neighbor_count;median_neighbor_sharpe;worst_neighbor_sharpe,24.0,72.0
trend__USDJPY__fast_window-12__slow_window-120,trend,USDJPY,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,-0.09587093872674146,-0.024932281191533456,0.09188993008247079,-0.22876582411964205,-0.23347369791376738,-0.10678839378619043,-0.14530473789971232,-0.03857090781803585,0.09189728696458686,-0.3820201849500292,-0.2649716850994204,-0.1455661490908495,24975,390,390,0.05622407439862558,0.5656056056056056,0.4295895895895896,0.004804804804804805,0.2558214341375682,0.10920220642981837,0.04369976479671722,0.0973433225724344,0.48810673664649146,-0.10476432473026664,0.4171244830645318,0.07235669096565123,0.02924978632117936,0.09735178710356734,0.3448629043392465,-0.11514446427371972,0.25402685665936314,15101,206,205,0.03378039020954467,0.58472948811337,0.41527051188663,0.0,0.2826423197868281,8,8,0.2073673100412235,0.0529505135084129,True,True,True,,12.0,120.0
trend__USDJPY__fast_window-12__slow_window-240,trend,USDJPY,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,0.014190526128643688,0.0035362829507921134,0.09185314276465358,0.0844043538443233,-0.17820717085719284,0.019843662484412203,-0.02313195343879293,-0.005845975856863861,0.09187757384153443,-0.017829293826081404,-0.19473359702178583,-0.03002037627954791,24975,262,262,0.0374854656139183,0.5829429429429429,0.40744744744744743,0.00960960960960961,0.3776462093637804,-0.02468142262817319,-0.01026064097250079,0.09734515778564627,-0.057228430518936606,-0.2025672879986159,-0.050653000659074326,-0.052131176184903816,-0.021852894241307097,0.09733449984192527,-0.17828691711464084,-0.21428571650307415,-0.10198017207084166,15101,162,161,0.02855045628090866,0.6173101119131184,0.38268988808688165,0.0,0.4523710437445353,8,1,-0.04726709267914865,-0.3268866742897594,False,False,False,oos_net_sharpe;oos_net_return;positive_neighbor_count;median_neighbor_sharpe,12.0,240.0
trend__USDJPY__fast_window-12__slow_window-72,trend,USDJPY,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,0.04488158030636136,0.011059497178092625,0.09198260094888802,0.16562019983683132,-0.24058252773806132,0.045969660731696435,-0.024023906804596318,-0.006073461338901187,0.09199800854997758,-0.020165135216285185,-0.2530931380435204,-0.023996941939440613,24975,470,470,0.06821500253061852,0.5596796796796797,0.43743743743743746,0.002882882882882883,0.20935031756880682,-0.037601610763319915,-0.015692740863354038,0.09734508227884528,-0.11376470875956142,-0.09272921834657832,-0.16923188983112025,-0.08244330374152531,-0.034885402914736185,0.09739446340913112,-0.3158369225281706,-0.10809628400573468,-0.3227252743756248,15101,298,297,0.04770218937105714,0.5751936957817363,0.4248063042182637,0.0,0.24128375909061528,8,3,-0.0358495691311992,-0.4216972434010095,False,False,False,oos_net_sharpe;oos_net_return;median_neighbor_sharpe,12.0,72.0
trend__USDJPY__fast_window-24__slow_window-120,trend,USDJPY,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,-0.029267153502361642,-0.007413868392223688,0.09189030540885561,-0.034983759196154825,-0.20140103978350155,-0.036811470289295996,-0.06882716856412496,-0.017706158122313576,0.09190908716169972,-0.14836631808532078,-0.2265159384190063,-0.07816738303668923,24975,290,290,0.041599391413973785,0.5669269269269269,0.42826826826826825,0.004804804804804805,0.2704932483998278,0.0217320388574338,0.008912061849689401,0.09734503058693587,0.13985943049565308,-0.1673809988697168,0.05324416695963334,-0.004871275389779717,-0.0020132216605804887,0.09736101146439534,0.028022961063967657,-0.18180205307953634,-0.011073701459794444,15101,158,157,0.02637866798007362,0.5830739686113502,0.41692603138864975,0.0,0.4158772488871458,8,4,0.0865012289359323,-0.25600855938033834,False,True,False,oos_net_sharpe;oos_net_return,24.0,120.0
trend__USDJPY__fast_window-24__slow_window-240,trend,USDJPY,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,0.04666361491213333,0.011491208569911482,0.09185298201082528,0.17036282398730626,-0.18232674160021867,0.06302536023546038,0.015067302380478376,0.0037535564564603607,0.09186108381708337,0.08676056735368864,-0.18635279999086674,0.020142205840987228,24975,198,198,0.03064971164538477,0.5846246246246246,0.4057657657657658,0.00960960960960961,0.4531165279122166,0.021792053512900145,0.008936518255719728,0.09734503002706203,0.1401154612486535,-0.18349656772476064,0.04870128289878554,0.006293424437333162,0.0025924646266388685,0.09733953949394829,0.07531674169726356,-0.19118651878154647,0.013559871497012143,15101,98,97,0.015285588741228828,0.6179723197139262,0.38202768028607376,0.0,0.49947332123603966,8,1,-0.146080047933647,-0.24170703751464873,False,False,False,oos_net_sharpe;positive_neighbor_count;median_neighbor_sharpe,24.0,240.0
trend__USDJPY__fast_window-24__slow_window-72,trend,USDJPY,,,2020-01-01 22:00:00,2023-12-29 21:00:00,2024-01-01 22:00:00,2026-06-04 23:00:00,-0.011300602893387968,-0.0028431131711784685,0.09198280091113734,0.015090568301694671,-0.21228629712766012,-0.01339282473549736,-0.06322090811298975,-0.016227894154783984,0.09201324248623313,-0.13175215458113063,-0.22423346633022379,-0.07237052711340382,24975,379,379,0.05393154801664299,0.558998998998999,0.4381181181181181,0.002882882882882883,0.23311113831637198,0.1304919534374407,0.051920900481617904,0.09734265725135753,0.5687147103710177,-0.1113641950810006,0.46622615503890913,0.09758463267407569,0.039174458969984505,0.09735627155415985,0.4434243261555059,-0.11452249403717463,0.34206781208649073,15101,190,189,0.029537885837410866,0.5747301503211708,0.4252698496788292,0.0,0.25255679436750716,8,8,0.277161327370474,0.06020829851065493,True,True,True,,24.0,72.0
trend__XAUUSD__fast_window-12__slow_window-120,trend,XAUUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-06-04 23:00:00,0.34490166001210754,0.07706192619459684,0.15897105429074546,0.5464457657150454,-0.2014878252395197,0.382464429813509,0.25300698499945473,0.058132766771945565,0.15896708516379432,0.4349151237925825,-0.20601017045972414,0.28218396520044997,24045,369,369,0.070777792618302,0.5400291120815138,0.4549802453732585,0.004990642545227698,0.21039638484959303,0.6934639949996093,0.242849540448282,0.20605007404508152,1.1582579119773675,-0.189257558026369,1.2831695757928256,0.6316624151065562,0.22392569263495354,0.20605549216133517,1.083768495813735,-0.19443840750553454,1.1516536033580693,14715,204,203,0.03717527664110661,0.6201155283724091,0.37988447162759087,0.0,0.373199338266352,8,8,0.8412403799684989,0.5177866546146696,True,True,True,,12.0,120.0
trend__XAUUSD__fast_window-12__slow_window-240,trend,XAUUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-06-04 23:00:00,0.0644110024766229,0.01576132265925989,0.15876069239595755,0.1778648456247363,-0.25552506778288775,0.061682099513820816,0.009047330485665084,0.002258971804056875,0.15878654767242298,0.09358516550912438,-0.2650122651608937,0.008524027379206064,24045,265,265,0.053398590655236056,0.5526304845082137,0.43738823040133085,0.009981285090455396,0.30432110971377907,0.3035058762949183,0.11559998074487865,0.20606601158401364,0.6340746688461061,-0.2714587937193752,0.42584724982010325,0.26751001938760166,0.10278097382922469,0.20606899729233716,0.5779837252037169,-0.2744842840674241,0.3744512155893692,14715,144,143,0.028001887874396197,0.6449201495073055,0.3550798504926945,0.0,0.5921977396247887,8,8,0.38601225279386775,0.16213526181380336,False,True,False,trade_profit_concentration,12.0,240.0
trend__XAUUSD__fast_window-12__slow_window-72,trend,XAUUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-06-04 23:00:00,0.48769243874083856,0.10463678281527922,0.1593153885463897,0.704282424574016,-0.23131859095829665,0.45234921405060646,0.3653138428592695,0.08113424493456955,0.15932723633139997,0.5692608933332619,-0.23825665770237403,0.3405329601992529,24045,468,468,0.08583552024357165,0.5282179247244749,0.4687876897483884,0.0029943855271366187,0.20082005095011626,0.35869459605657394,0.13485654352349274,0.20606410909448872,0.7170705154230825,-0.2714854121198831,0.4967358742058027,0.2863340766440019,0.1095109692823697,0.20610972873266678,0.607369046956362,-0.2768913368584528,0.39550160913250904,14715,297,296,0.05470602945287738,0.6044852191641182,0.39551478083588176,0.0,0.28351118595796143,8,8,0.5386916967778121,0.2058655516860826,True,True,True,,12.0,72.0
trend__XAUUSD__fast_window-24__slow_window-120,trend,XAUUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-06-04 23:00:00,0.18001015111022234,0.04234009415469342,0.15897346623614717,0.3403112804543055,-0.227890557402589,0.18579134930937863,0.11771068846918786,0.0282717485260342,0.1589927491465009,0.2548209289194905,-0.23280257902228174,0.12144087339912281,24045,271,271,0.054228448095542565,0.539571636514868,0.45543772093990437,0.004990642545227698,0.22783701274318272,0.5940302228861372,0.2121956724924976,0.2060545877113124,1.037044204508996,-0.20630288601146274,1.0285637617338395,0.5493912213197716,0.19806874465332935,0.20606826207061,0.9801013909966569,-0.2083752918057682,0.950538535240321,14715,150,149,0.02839735591242206,0.6156303092082909,0.38436969079170913,0.0,0.40154427604972465,8,8,0.9328600273940902,0.8648155127503044,True,True,True,,24.0,120.0
trend__XAUUSD__fast_window-24__slow_window-240,trend,XAUUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-06-04 23:00:00,0.17653444893602677,0.04157007114290834,0.15875962237137778,0.33590934811046375,-0.24384347329963107,0.17047850647955493,0.13232619613608332,0.03162397036681863,0.1587055329315034,0.27551174708194187,-0.2508704404861536,0.1260569810677399,24045,181,181,0.03833333963456034,0.5527552505718445,0.43726346433770014,0.009981285090455396,0.3336168794454912,0.2574788993418793,0.09917064654407581,0.20606747259793556,0.562081385420591,-0.29724643890228164,0.33363106690296696,0.23248842009753257,0.09010205477383315,0.20607113069061303,0.5218718784968467,-0.29891544418866367,0.3014299077733979,14715,104,103,0.02007202391042242,0.6468229697587495,0.3531770302412504,0.0,0.5939730264375267,8,6,0.3822302312387993,-0.17244733959253264,False,True,False,trade_profit_concentration,24.0,240.0
trend__XAUUSD__fast_window-24__slow_window-72,trend,XAUUSD,,,2020-01-01 23:00:00,2023-12-29 21:00:00,2024-01-01 23:00:00,2026-06-04 23:00:00,0.43377508593661296,0.09446780903767449,0.1593164252212455,0.6462311661656862,-0.19410058888300785,0.4866951181411098,0.3476281479230783,0.07760854123653793,0.15931510901311263,0.5487921158178923,-0.1995266294514979,0.38896332509542775,24045,322,322,0.0619664018902928,0.5284674568517364,0.46853815762112705,0.0029943855271366187,0.21018895259156456,0.5110395202031754,0.1857394226197817,0.20605816060588678,0.9299650789852052,-0.18338349429589718,1.0128470031227736,0.4561307939784953,0.16776306720992507,0.20606076884398544,0.8558179216892138,-0.18414806748727253,0.9110226867926272,14715,203,202,0.037014672916215595,0.6076112810057764,0.39238871899422356,0.0,0.31535129897550385,8,8,0.798792645247719,0.47756577090559627,True,True,True,,24.0,72.0
