candidate_id,family,symbol,lookback,entry_z,stress_id,stress_type,stress_start,stress_end,market_return,first_observation,last_observation,stress_net_total_return,stress_net_annual_return,stress_net_annual_volatility,stress_net_sharpe,stress_net_max_drawdown,stress_net_calmar,stress_net_observation_count,stress_net_terminal_nav,stress_net_worst_bar_return,stress_transaction_cost,stress_spread_cost,stress_commission_cost,fast_window,slow_window
mean_reversion__USDJPY__entry_z-2__lookback-24,mean_reversion,USDJPY,24.0,2.0,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 21:00:00,2020-03-31 23:00:00,-0.04301425427147698,-0.4136349682803381,0.16893579095868475,-3.075240136631843,-0.06886961909733846,-6.006058603224123,532,0.956985745728523,-0.018399723427956927,0.0018053608113453561,0.0005053608113453562,0.0013000000000000002,,
mean_reversion__USDJPY__entry_z-2__lookback-24,mean_reversion,USDJPY,24.0,2.0,worst_market_window_1,worst_market_window,2024-07-09,2024-08-07 23:59:59,-0.1037365468213961,2024-07-09 00:00:00,2024-08-07 23:00:00,-0.0497359286283906,-0.46311743833970265,0.13220842889225462,-4.638261491486777,-0.0720439187038393,-6.428265517364515,528,0.9502640713716094,-0.008560091447792018,0.0027982872503178424,0.0012982872503178424,0.0015,,
mean_reversion__USDJPY__entry_z-2__lookback-24,mean_reversion,USDJPY,24.0,2.0,worst_market_window_2,worst_market_window,2022-11-05,2022-12-04 23:59:59,-0.09084817802804668,2022-11-06 21:00:00,2022-12-04 23:00:00,-0.04221769414502441,-0.42936638908417113,0.12217581220818477,-4.5306266358526335,-0.06087467030617122,-7.053284837924514,487,0.9577823058549756,-0.011402724236309381,0.0020568526586073384,0.0005068526586073385,0.0015500000000000002,,
mean_reversion__USDJPY__entry_z-2__lookback-24,mean_reversion,USDJPY,24.0,2.0,worst_market_window_3,worst_market_window,2023-11-18,2023-12-17 23:59:59,-0.06193901206681374,2023-11-19 22:00:00,2023-12-17 23:00:00,-0.051932667856680936,-0.500742812565951,0.10108789542877106,-6.820618248086063,-0.0628710743373917,-7.964597676170792,482,0.9480673321433191,-0.013188828448709833,0.0018251352378279386,0.0004751352378279388,0.00135,,
mean_reversion__USDJPY__entry_z-2__lookback-48,mean_reversion,USDJPY,48.0,2.0,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 21:00:00,2020-03-31 23:00:00,-0.017508616948739175,-0.19302282515383173,0.16465221785243422,-1.2201434150445416,-0.045697901028994625,-4.223888205091995,532,0.9824913830512608,-0.018399723427956927,0.0009898356875259057,0.0002398356875259055,0.00075,,
mean_reversion__USDJPY__entry_z-2__lookback-48,mean_reversion,USDJPY,48.0,2.0,worst_market_window_1,worst_market_window,2024-07-09,2024-08-07 23:59:59,-0.1037365468213961,2024-07-09 00:00:00,2024-08-07 23:00:00,-0.030568970880812785,-0.3151189595157581,0.15132702996288644,-2.425774775612736,-0.08212914568773355,-3.8368712699616316,528,0.9694310291191872,-0.010502932767808004,0.0017926344730334644,0.0009426344730334642,0.0008500000000000001,,
mean_reversion__USDJPY__entry_z-2__lookback-48,mean_reversion,USDJPY,48.0,2.0,worst_market_window_2,worst_market_window,2022-11-05,2022-12-04 23:59:59,-0.09084817802804668,2022-11-06 21:00:00,2022-12-04 23:00:00,-0.03534964283803721,-0.37379530043002485,0.11694189166094839,-3.9441624235874904,-0.0437027825321179,-8.553123594711995,487,0.9646503571619628,-0.011402724236309381,0.0009033757260651304,0.0002033757260651304,0.0007,,
mean_reversion__USDJPY__entry_z-2__lookback-48,mean_reversion,USDJPY,48.0,2.0,worst_market_window_3,worst_market_window,2023-11-18,2023-12-17 23:59:59,-0.06193901206681374,2023-11-19 22:00:00,2023-12-17 23:00:00,-0.020238960585880927,-0.23380758637117693,0.0895771485247619,-2.9283066105121316,-0.03643526744344305,-6.417067933811841,482,0.9797610394141191,-0.007099377417878805,0.0009903749047651448,0.00024037490476514476,0.00075,,
mean_reversion__USDJPY__entry_z-2__lookback-96,mean_reversion,USDJPY,96.0,2.0,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 21:00:00,2020-03-31 23:00:00,-0.047453053766280284,-0.445816157696592,0.17708422885243516,-3.2445282795270978,-0.06022881687785098,-7.402040763987512,532,0.9525469462337197,-0.018399723427956927,0.00037855439412716246,7.855439412716243e-05,0.00030000000000000003,,
mean_reversion__USDJPY__entry_z-2__lookback-96,mean_reversion,USDJPY,96.0,2.0,worst_market_window_1,worst_market_window,2024-07-09,2024-08-07 23:59:59,-0.1037365468213961,2024-07-09 00:00:00,2024-08-07 23:00:00,-0.02577382049855592,-0.272654112851593,0.1625350736563139,-1.8776605048624428,-0.0773612686338353,-3.524426598303521,528,0.9742261795014441,-0.010502932767808004,0.0008922415826659992,0.0003422415826659992,0.00055,,
mean_reversion__USDJPY__entry_z-2__lookback-96,mean_reversion,USDJPY,96.0,2.0,worst_market_window_2,worst_market_window,2022-11-05,2022-12-04 23:59:59,-0.09084817802804668,2022-11-06 21:00:00,2022-12-04 23:00:00,-0.042875507559935744,-0.4344426636792974,0.13480713885462695,-4.160398126803207,-0.051040604326311745,-8.51170689323793,487,0.9571244924400643,-0.011402724236309381,0.0006889405107460206,0.00018894051074602058,0.0005,,
mean_reversion__USDJPY__entry_z-2__lookback-96,mean_reversion,USDJPY,96.0,2.0,worst_market_window_3,worst_market_window,2023-11-18,2023-12-17 23:59:59,-0.06193901206681374,2023-11-19 22:00:00,2023-12-17 23:00:00,0.0005050877101107076,0.006598915389761206,0.08818111738712613,0.11861142949935109,-0.02116483347951381,0.31178678519481523,482,1.0005050877101107,-0.007099377417878805,0.000527584257419281,0.0001275842574192809,0.0004,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-24,mean_reversion,XAUUSD,24.0,1.5,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,-0.07155774696251649,-0.59503651189651,0.3343714883232026,-2.536006695962878,-0.11075262004300057,-5.372663072579975,509,0.9284422530374835,-0.03241544153760523,0.009726973440818003,0.0074269734408180035,0.0023,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-24,mean_reversion,XAUUSD,24.0,1.5,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,-0.08498972720611375,-0.6732867546516649,0.35371567864506537,-2.9854261495112326,-0.13897125484148332,-4.844791503247525,497,0.9150102727938862,-0.025009912123703182,0.0037202459385697753,0.0019702459385697755,0.00175,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-24,mean_reversion,XAUUSD,24.0,1.5,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,-0.037504169065846416,-0.3725198767135959,0.15596133966441053,-2.9102075547667345,-0.05569816389395299,-6.688189532115608,506,0.9624958309341536,-0.00941736920167402,0.0038815358353018817,0.0019815358353018815,0.0019000000000000002,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-24,mean_reversion,XAUUSD,24.0,1.5,worst_market_window_3,worst_market_window,2022-06-19,2022-07-18 23:59:59,-0.08880506361485851,2022-06-19 22:00:00,2022-07-18 23:00:00,0.03386947782787253,0.5203086955079463,0.1288514417286327,3.3155121057991703,-0.04165776251196518,12.490077818233765,490,1.0338694778278725,-0.01043830232727394,0.003913757222427004,0.0016637572224270044,0.0022500000000000003,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-48,mean_reversion,XAUUSD,48.0,1.5,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,-0.11614112001472165,-0.7775603682372273,0.3653446121450285,-3.9311259792560143,-0.13265035394880587,-5.861728560010578,509,0.8838588799852783,-0.03241544153760523,0.003091198691722326,0.002191198691722326,0.0009000000000000001,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-48,mean_reversion,XAUUSD,48.0,1.5,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,-0.059592628784402635,-0.5387674691558353,0.38764435136938613,-1.802417910986916,-0.1678342906827529,-3.2101155667540855,497,0.9404073712155974,-0.025009912123703182,0.0023184534884583205,0.0012184534884583202,0.0011,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-48,mean_reversion,XAUUSD,48.0,1.5,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,-0.062397700514086774,-0.5441169796357217,0.1659390939567453,-4.650621969654924,-0.07553563440866307,-7.203447536985507,506,0.9376022994859132,-0.00941736920167402,0.0018320599150070782,0.0008820599150070783,0.0009500000000000001,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-48,mean_reversion,XAUUSD,48.0,1.5,worst_market_window_3,worst_market_window,2022-06-19,2022-07-18 23:59:59,-0.08880506361485851,2022-06-19 22:00:00,2022-07-18 23:00:00,0.03266326388160179,0.4981508084183448,0.13467391521860203,3.068836027637576,-0.0348827892625897,14.28070458094331,490,1.0326632638816018,-0.010527491448373923,0.002752626916408836,0.0011526269164088359,0.0016,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-96,mean_reversion,XAUUSD,96.0,1.5,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,-0.13155352287186184,-0.8204453203245988,0.3835066951636044,-4.285621747470534,-0.15660623219629333,-5.238905941471324,509,0.8684464771281382,-0.03241544153760523,0.0008411792449184671,0.00044117924491846706,0.0004,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-96,mean_reversion,XAUUSD,96.0,1.5,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,-0.06926471278196134,-0.5950782466349639,0.354091434204028,-2.3760471435046537,-0.17954548115995173,-3.3143593633795017,497,0.9307352872180387,-0.025009912123703182,0.0008165875364777616,0.00046658753647776165,0.00035000000000000005,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-96,mean_reversion,XAUUSD,96.0,1.5,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,-0.045081900118685514,-0.4301660296531411,0.1683112510497298,-3.2573038062823385,-0.07010051224493219,-6.136417778947675,506,0.9549180998813145,-0.00941736920167402,0.0008487464942958345,0.0003987464942958344,0.00045000000000000004,,
mean_reversion__XAUUSD__entry_z-1p5__lookback-96,mean_reversion,XAUUSD,96.0,1.5,worst_market_window_3,worst_market_window,2022-06-19,2022-07-18 23:59:59,-0.08880506361485851,2022-06-19 22:00:00,2022-07-18 23:00:00,-0.008784107020471055,-0.10502872761399684,0.1337317312049717,-0.7630147120012865,-0.04709415192176014,-2.2301861978210438,490,0.991215892979529,-0.010527491448373923,0.0012159748885268123,0.0005659748885268124,0.00065,,
mean_reversion__XAUUSD__entry_z-2__lookback-24,mean_reversion,XAUUSD,24.0,2.0,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,-0.10321447741799883,-0.7345494891974307,0.3092345947252212,-4.133826017430681,-0.1131931207590744,-6.489347446837169,509,0.8967855225820012,-0.03241544153760523,0.00496307294354882,0.0037630729435488204,0.0012000000000000001,,
mean_reversion__XAUUSD__entry_z-2__lookback-24,mean_reversion,XAUUSD,24.0,2.0,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,-0.08934400078775995,-0.6923371323694019,0.34683678672811846,-3.2247454598684757,-0.1413232823069961,-4.898960178871591,497,0.91065599921224,-0.025009912123703182,0.0028105547198123085,0.001460554719812309,0.00135,,
mean_reversion__XAUUSD__entry_z-2__lookback-24,mean_reversion,XAUUSD,24.0,2.0,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,-0.01739552308395209,-0.19261237448961865,0.14516420239173622,-1.4013764596984208,-0.04850311713720312,-3.9711339365007547,506,0.9826044769160479,-0.00941736920167402,0.0032671273675213097,0.0016671273675213092,0.0016,,
mean_reversion__XAUUSD__entry_z-2__lookback-24,mean_reversion,XAUUSD,24.0,2.0,worst_market_window_3,worst_market_window,2022-06-19,2022-07-18 23:59:59,-0.08880506361485851,2022-06-19 22:00:00,2022-07-18 23:00:00,0.04741600670252133,0.7907476191473213,0.12213273664800764,4.8316327328005295,-0.038715115086252916,20.424777696918238,490,1.0474160067025213,-0.01043830232727394,0.0032177999791504182,0.0013677999791504181,0.00185,,
mean_reversion__XAUUSD__entry_z-2__lookback-48,mean_reversion,XAUUSD,48.0,2.0,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,-0.123771926202903,-0.7998461415138116,0.3573318948062089,-4.322696802115451,-0.1357734178153821,-5.891036363254863,509,0.876228073797097,-0.03241544153760523,0.003105202758302753,0.002405202758302753,0.0007000000000000001,,
mean_reversion__XAUUSD__entry_z-2__lookback-48,mean_reversion,XAUUSD,48.0,2.0,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,-0.03580944999879998,-0.3682662396812799,0.3785598181973795,-1.0240102644187303,-0.16968202254540055,-2.1703315068792612,497,0.9641905500012,-0.025009912123703182,0.0017612825290110982,0.0008612825290110983,0.0009,,
mean_reversion__XAUUSD__entry_z-2__lookback-48,mean_reversion,XAUUSD,48.0,2.0,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,-0.054958675780629185,-0.49800685526830946,0.16041400070620176,-4.215853439030476,-0.07519258318103572,-6.6230848070386745,506,0.9450413242193708,-0.00941736920167402,0.0014101289614881515,0.0006601289614881515,0.00075,,
mean_reversion__XAUUSD__entry_z-2__lookback-48,mean_reversion,XAUUSD,48.0,2.0,worst_market_window_3,worst_market_window,2022-06-19,2022-07-18 23:59:59,-0.08880506361485851,2022-06-19 22:00:00,2022-07-18 23:00:00,0.00697083596770165,0.09129641170517866,0.12427030455305477,0.7650451176528577,-0.034882789262589586,2.617233702784498,490,1.0069708359677016,-0.010527491448373923,0.0016293266580021453,0.0006293266580021453,0.001,,
mean_reversion__XAUUSD__entry_z-2__lookback-96,mean_reversion,XAUUSD,96.0,2.0,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,-0.12038697222942762,-0.7902263788776474,0.36025267512937237,-4.154545569701229,-0.14714623646212655,-5.370347199338944,509,0.8796130277705724,-0.03241544153760523,0.0008723384343007387,0.0005723384343007386,0.00030000000000000003,,
mean_reversion__XAUUSD__entry_z-2__lookback-96,mean_reversion,XAUUSD,96.0,2.0,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,-0.057247590897348544,-0.5240702786322942,0.3496544881548915,-1.9486264968341895,-0.1669414641686513,-3.1392457304846464,497,0.9427524091026515,-0.025009912123703182,0.0007629199695359909,0.0004129199695359909,0.00035000000000000005,,
mean_reversion__XAUUSD__entry_z-2__lookback-96,mean_reversion,XAUUSD,96.0,2.0,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,-0.04679336338576112,-0.4424934251366929,0.16037713013666907,-3.5629189807368795,-0.06714935683343315,-6.5896897007415385,506,0.9532066366142389,-0.00941736920167402,0.0006954354802627947,0.0003454354802627947,0.00035000000000000005,,
mean_reversion__XAUUSD__entry_z-2__lookback-96,mean_reversion,XAUUSD,96.0,2.0,worst_market_window_3,worst_market_window,2022-06-19,2022-07-18 23:59:59,-0.08880506361485851,2022-06-19 22:00:00,2022-07-18 23:00:00,-0.010329753540597175,-0.12242289320301947,0.12893213410356538,-0.9485172717010207,-0.047094151921759586,-2.599534936023652,490,0.9896702464594028,-0.010527491448373923,0.000946905053355967,0.000446905053355967,0.0005,,
trend__ETHUSD__fast_window-12__slow_window-120,trend,ETHUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 22:00:00,2020-03-31 23:00:00,-0.37069069837406876,-0.9964143534936271,1.9924719589937403,-1.8412631045330945,-0.5753362854408609,-1.7318816468008935,534,0.6293093016259312,-0.17310252996005326,0.005159256163758588,0.0045592561637585885,0.0006000000000000001,12.0,120.0
trend__ETHUSD__fast_window-12__slow_window-120,trend,ETHUSD,,,worst_market_window_1,worst_market_window,2020-02-19,2020-03-19 23:59:59,-0.5548631705394349,2020-02-19 00:00:00,2020-03-19 23:00:00,-0.00818365588854253,-0.09533004086399888,1.9398852197513752,0.9014538607939172,-0.3816729279340316,-0.24976893535523623,530,0.9918163441114575,-0.17310252996005326,0.003904487473192578,0.0033044874731925776,0.0006000000000000001,12.0,120.0
trend__ETHUSD__fast_window-12__slow_window-120,trend,ETHUSD,,,worst_market_window_2,worst_market_window,2022-05-17,2022-06-15 23:59:59,-0.484228073174902,2022-05-17 00:00:00,2022-06-15 23:00:00,0.10702711964772216,2.454415397763834,1.0941574000592287,1.6740155790273903,-0.2620535015771538,9.36608510472891,528,1.1070271196477222,-0.06106539627544394,0.006228408812929889,0.005628408812929888,0.0006000000000000001,12.0,120.0
trend__ETHUSD__fast_window-12__slow_window-120,trend,ETHUSD,,,worst_market_window_3,worst_market_window,2021-05-25,2021-06-23 23:59:59,-0.4428575661501081,2021-05-25 00:00:00,2021-06-23 23:00:00,-0.16963004236582802,-0.8963032653794434,1.15373394524112,-1.386181877425102,-0.39458864803250004,-2.2714877122000225,528,0.830369957634172,-0.053773309415543924,0.009610952802717152,0.008610952802717151,0.001,12.0,120.0
trend__ETHUSD__fast_window-12__slow_window-240,trend,ETHUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 22:00:00,2020-03-31 23:00:00,-0.10266283802023302,-0.7320649751806347,1.9924204876750171,0.3170974250887523,-0.4336283694414491,-1.6882312753743438,534,0.897337161979767,-0.17310252996005326,0.004745586952833646,0.004545586952833645,0.0002,12.0,240.0
trend__ETHUSD__fast_window-12__slow_window-240,trend,ETHUSD,,,worst_market_window_1,worst_market_window,2020-02-19,2020-03-19 23:59:59,-0.5548631705394349,2020-02-19 00:00:00,2020-03-19 23:00:00,-0.07587961324600856,-0.617910780757889,1.939576657615744,0.456753813283722,-0.3885668597536256,-1.590230266033704,530,0.9241203867539914,-0.17310252996005326,0.005488544557816567,0.005188544557816567,0.00030000000000000003,12.0,240.0
trend__ETHUSD__fast_window-12__slow_window-240,trend,ETHUSD,,,worst_market_window_2,worst_market_window,2022-05-17,2022-06-15 23:59:59,-0.484228073174902,2022-05-17 00:00:00,2022-06-15 23:00:00,0.48167173361442117,119.72492189644758,1.0926285171019947,4.9277641674851544,-0.18008929926220463,664.8086387527761,528,1.4816717336144212,-0.06106539627544394,0.0,0.0,0.0,12.0,240.0
trend__ETHUSD__fast_window-12__slow_window-240,trend,ETHUSD,,,worst_market_window_3,worst_market_window,2021-05-25,2021-06-23 23:59:59,-0.4428575661501081,2021-05-25 00:00:00,2021-06-23 23:00:00,-0.09796382804066639,-0.7154926914473618,1.1540232667498487,-0.5127520565510527,-0.36502639752711985,-1.9601121899525196,528,0.9020361719593336,-0.053773309415543924,0.0062689094206404335,0.005668909420640434,0.0006000000000000001,12.0,240.0
trend__ETHUSD__fast_window-12__slow_window-72,trend,ETHUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 22:00:00,2020-03-31 23:00:00,-0.20831125202381917,-0.9415729796150665,1.992759510646149,-0.4416129784645145,-0.44415606733609436,-2.1199147075988836,534,0.7916887479761808,-0.17310252996005326,0.011971908966204172,0.010871908966204174,0.0011,12.0,72.0
trend__ETHUSD__fast_window-12__slow_window-72,trend,ETHUSD,,,worst_market_window_1,worst_market_window,2020-02-19,2020-03-19 23:59:59,-0.5548631705394349,2020-02-19 00:00:00,2020-03-19 23:00:00,0.16929021419578505,5.731383455847795,1.9392255651301837,1.9356167543334153,-0.31829427836908775,18.00655508234363,530,1.169290214195785,-0.17310252996005326,0.005398638735734481,0.004598638735734481,0.0008,12.0,72.0
trend__ETHUSD__fast_window-12__slow_window-72,trend,ETHUSD,,,worst_market_window_2,worst_market_window,2022-05-17,2022-06-15 23:59:59,-0.484228073174902,2022-05-17 00:00:00,2022-06-15 23:00:00,-0.0006758401834702221,-0.008208707092689949,1.094960963886319,0.5339972534394624,-0.2908606466324354,-0.028222130383500816,528,0.9993241598165298,-0.06106539627544394,0.011082231879322772,0.010082231879322773,0.001,12.0,72.0
trend__ETHUSD__fast_window-12__slow_window-72,trend,ETHUSD,,,worst_market_window_3,worst_market_window,2021-05-25,2021-06-23 23:59:59,-0.4428575661501081,2021-05-25 00:00:00,2021-06-23 23:00:00,-0.23912243224033713,-0.9642729032640299,1.1533124765594498,-2.309946715683251,-0.40585072752474427,-2.3759299611092586,528,0.7608775677596629,-0.053773309415543924,0.01140266848782309,0.010202668487823089,0.0012000000000000001,12.0,72.0
trend__ETHUSD__fast_window-24__slow_window-120,trend,ETHUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 22:00:00,2020-03-31 23:00:00,-0.3583127671812816,-0.9954562339095893,1.9926115544717105,-1.7222548628206813,-0.5486055064758659,-1.8145210395429763,534,0.6416872328187184,-0.17310252996005326,0.005295339750024305,0.0046953397500243054,0.0006000000000000001,24.0,120.0
trend__ETHUSD__fast_window-24__slow_window-120,trend,ETHUSD,,,worst_market_window_1,worst_market_window,2020-02-19,2020-03-19 23:59:59,-0.5548631705394349,2020-02-19 00:00:00,2020-03-19 23:00:00,-0.15560798931821984,-0.8728165034971342,1.940430517168752,-0.10942978151275212,-0.38856685975362504,-2.2462453541471676,530,0.8443920106817802,-0.17310252996005326,0.0035469855950058604,0.00304698559500586,0.0005,24.0,120.0
trend__ETHUSD__fast_window-24__slow_window-120,trend,ETHUSD,,,worst_market_window_2,worst_market_window,2022-05-17,2022-06-15 23:59:59,-0.484228073174902,2022-05-17 00:00:00,2022-06-15 23:00:00,-0.03806410812300076,-0.3769559744260288,1.094858421309914,0.1091503298157581,-0.3480360888778097,-1.0830945021864455,528,0.9619358918769992,-0.06106539627544394,0.006017274784157868,0.0054172747841578685,0.0006000000000000001,24.0,120.0
trend__ETHUSD__fast_window-24__slow_window-120,trend,ETHUSD,,,worst_market_window_3,worst_market_window,2021-05-25,2021-06-23 23:59:59,-0.4428575661501081,2021-05-25 00:00:00,2021-06-23 23:00:00,-0.12153356175123065,-0.7939839397150747,1.1537243685718888,-0.791228474008916,-0.35604447588590216,-2.2300133648738716,528,0.8784664382487694,-0.053773309415543924,0.006106497947007107,0.005506497947007107,0.0006000000000000001,24.0,120.0
trend__ETHUSD__fast_window-24__slow_window-240,trend,ETHUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 22:00:00,2020-03-31 23:00:00,-0.09441524774340437,-0.7005397950771882,1.9924077636655615,0.37292032619545323,-0.43362836944144945,-1.6155303583562661,534,0.9055847522565956,-0.17310252996005326,0.005000363162331325,0.004800363162331325,0.0002,24.0,240.0
trend__ETHUSD__fast_window-24__slow_window-240,trend,ETHUSD,,,worst_market_window_1,worst_market_window,2020-02-19,2020-03-19 23:59:59,-0.5548631705394349,2020-02-19 00:00:00,2020-03-19 23:00:00,-0.08585729076978199,-0.6652772050329698,1.9395271572402644,0.3884846661167279,-0.3885668597536257,-1.7121305853381186,530,0.914142709230218,-0.17310252996005326,0.005912479944724634,0.005612479944724633,0.00030000000000000003,24.0,240.0
trend__ETHUSD__fast_window-24__slow_window-240,trend,ETHUSD,,,worst_market_window_2,worst_market_window,2022-05-17,2022-06-15 23:59:59,-0.484228073174902,2022-05-17 00:00:00,2022-06-15 23:00:00,0.48167173361442117,119.72492189644758,1.0926285171019947,4.9277641674851544,-0.18008929926220463,664.8086387527761,528,1.4816717336144212,-0.06106539627544394,0.0,0.0,0.0,24.0,240.0
trend__ETHUSD__fast_window-24__slow_window-240,trend,ETHUSD,,,worst_market_window_3,worst_market_window,2021-05-25,2021-06-23 23:59:59,-0.4428575661501081,2021-05-25 00:00:00,2021-06-23 23:00:00,-0.09082894361065796,-0.6868085240212836,1.1537703176263483,-0.4298932296186726,-0.36817502555551984,-1.8654402834222514,528,0.909171056389342,-0.053773309415543924,0.00409762544232286,0.00369762544232286,0.0004,24.0,240.0
trend__ETHUSD__fast_window-24__slow_window-72,trend,ETHUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 22:00:00,2020-03-31 23:00:00,-0.2610747987650641,-0.97474021359553,1.9930783203391491,-0.8616076134712755,-0.48325057770619106,-2.0170492464225402,534,0.7389252012349359,-0.17310252996005326,0.005309460179541061,0.004709460179541061,0.0006000000000000001,24.0,72.0
trend__ETHUSD__fast_window-24__slow_window-72,trend,ETHUSD,,,worst_market_window_1,worst_market_window,2020-02-19,2020-03-19 23:59:59,-0.5548631705394349,2020-02-19 00:00:00,2020-03-19 23:00:00,-0.012825487244401357,-0.14561971521730954,1.9401436978375772,0.8715880879297616,-0.33273542322016336,-0.4376441612618934,530,0.9871745127555986,-0.17310252996005326,0.003579558118822826,0.002979558118822826,0.0006000000000000001,24.0,72.0
trend__ETHUSD__fast_window-24__slow_window-72,trend,ETHUSD,,,worst_market_window_2,worst_market_window,2022-05-17,2022-06-15 23:59:59,-0.484228073174902,2022-05-17 00:00:00,2022-06-15 23:00:00,-0.0334809003632871,-0.33978303498307383,1.0946164726399121,0.161969780351421,-0.3449297633089844,-0.9850789091769382,528,0.9665190996367129,-0.06106539627544394,0.008179705867034214,0.007379705867034214,0.0008,24.0,72.0
trend__ETHUSD__fast_window-24__slow_window-72,trend,ETHUSD,,,worst_market_window_3,worst_market_window,2021-05-25,2021-06-23 23:59:59,-0.4428575661501081,2021-05-25 00:00:00,2021-06-23 23:00:00,-0.17560071050098558,-0.9050368033803178,1.1531612875721093,-1.4636801562979158,-0.3801592539682829,-2.3806780814437993,528,0.8243992894990144,-0.053773309415543924,0.009553263884634665,0.008553263884634666,0.001,24.0,72.0
trend__SPXUSD__fast_window-12__slow_window-120,trend,SPXUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,0.1351835177431333,3.681979250821695,0.867424729261234,2.213591120709427,-0.13387349350852817,27.503422479873816,528,1.1351835177431333,-0.05731167576554097,0.0010164558194565218,0.0005164558194565217,0.0005,12.0,120.0
trend__SPXUSD__fast_window-12__slow_window-120,trend,SPXUSD,,,worst_market_window_1,worst_market_window,2020-02-23,2020-03-23 23:59:59,-0.3503283405887997,2020-02-23 23:00:00,2020-03-23 23:00:00,0.26663249204942363,18.62758727194746,0.8343307900229892,3.9859841928653013,-0.14603809679904556,127.55293091486796,503,1.2666324920494236,-0.05731167576554097,0.0007920880224247665,0.00039208802242476643,0.0004,12.0,120.0
